,remse
613,0.012348905115946269
614,0.007074560435786377
615,0.03504625465850969
616,0.008932721907859585
617,0.009375673662308088
618,0.00669893150930522
619,0.01227757840430355
620,0.010208884843130803
621,0.012541764630278663
622,0.020047573333168218
623,0.008087410413551196
624,0.010112197905158096
625,0.00969537909767322
626,0.01590988553082391
627,0.008180265313275903
628,0.008213474484673697
629,0.01716783253762252
630,0.009281253288889804
631,0.01653737915934256
632,0.013550040933143713
633,0.011044075741914051
634,0.011065888570472339
635,0.02612473306127618
636,0.014328235630703843
637,0.011512666684643924
638,0.014831143833068806
639,0.02269437433808919
640,0.014411306868072963
641,0.00999058659969935
642,0.010845510436449437
643,0.02339362582085977
644,0.011134441038100344
645,0.01055831969172595
646,0.010391027560970508
647,0.01526234413144924
648,0.019192058401713348
649,0.018300649558216787
650,0.020010488631948358
651,0.012493616673960775
652,0.009855063267250525
653,0.0248110546965928
654,0.017225239412868725
655,0.009509662441842395
656,0.010369210863763977
657,0.026740602035216172
658,0.010410560142771657
659,0.012403169947978156
660,0.011962756361074018
661,0.01515292722338616
662,0.011240873573794139
663,0.021675021930006488
664,0.024880300444533814
665,0.010216095687934247
666,0.010718774992421342
667,0.01260810393894889
668,0.010204340558078707
669,0.012818488862360316
670,0.010804669157989147
671,0.01224100458827626
672,0.02274638533750738
673,0.00817771078814034
674,0.020775531338242604
675,0.024012533261142523
676,0.011400759372750407
677,0.008120023778900615
678,0.01034072056083319
679,0.011281551866250865
680,0.013085213258682657
681,0.013626420160611538
682,0.009728722581416742
683,0.01281861518226077
684,0.010514786756254705
685,0.012918093199065818
686,0.010873453592793937
687,0.020896859232018773
688,0.018241952873827523
689,0.0113225887804359
690,0.010403992457592907
691,0.009461024930471462
692,0.010095449238962263
693,0.01013464672979552
694,0.010284394749086701
695,0.007508061424283372
696,0.013791744531922208
697,0.01042832913339948
698,0.010887916691313568
699,0.06905443224875175
700,0.023284834751757043
701,0.010516909364705075
702,0.02459544992570306
703,0.008461657038322204
704,0.009691718816008457
705,0.011995663105777822
706,0.012622153886471076
707,0.011215679201052065
708,0.013684497971446071
709,0.012301193867656343
710,0.01202307158783131
711,0.011622443882506505
712,0.011369092355427745
713,0.009737659545416411
714,0.010159034664532378
715,0.009244928545003963
716,0.011891282424578872
717,0.012137546614460159
718,0.012379609917321616
719,0.01114348771071536
720,0.055567325131680126
721,0.012309747734719241
722,0.011677930097291483
723,0.01044430485377916
724,0.01117274350599945
725,0.012202784923315895
726,0.03572226933053299
727,0.014238720273553872
728,0.014052875207911535
729,0.010112503843417274
730,0.009228181743536255
731,0.015760030311516352
732,0.01196977421401773
733,0.010580487353772566
734,0.010206791222481585
735,0.010898238231686683
736,0.0341883713673575
737,0.013221533003472596
738,0.022008735948357998
739,0.010264866622041315
740,0.010921649638255636
741,0.009981476692532786
742,0.008609809496811885
743,0.009302882776466109
744,0.0146425912641443
745,0.030319778867082526
746,0.03543257090474159
747,0.009283361351393134
748,0.00963993418873187
749,0.42353960513900124
750,0.57065603270331
751,0.5495796229965784
752,0.050580600863853686
753,0.009522000097980715
754,0.011940048558605315
755,0.010460712637210231
756,0.01057879990117418
757,0.010749365711430967
758,0.008353077453496342
759,0.00969829775412322
760,0.01140436991003415
761,0.009772754986855278
762,0.011266796914242339
763,0.008079725514983134
764,0.007644881556263846
765,0.009104119995612782
766,0.008197872899987713
767,0.009768316816722229
768,0.009493886677634832
769,0.01047978165836807
770,0.03123602993279802
771,0.010064140758302722
772,0.011015380144682042
773,0.011962745205050468
774,0.03697312784017117
775,0.02164782427456935
776,0.024188485671367256
777,0.0170641062125365
778,0.0111931395362669
779,0.010377485044620967
780,0.01287138641370799
781,0.010588737175391499
782,0.01040393082249813
783,0.06996987511360342
784,0.03948625423026234
785,0.034896338319884326
786,0.06852014958623343
787,0.012865990876974868
788,0.025160433967860437
789,0.027992437274354496
790,0.01767291314121055
791,0.012908551651072811
792,0.01072051835426552
793,0.0375257784938841
794,0.07482835858151521
795,0.0819469838551499
796,0.03318103700443595
797,0.01053094038851787
798,0.010303529842219947
799,0.010510287284350153
800,0.010263084248887935
801,0.013654878867110764
802,0.015853587521677377
803,0.009817605168741639
804,0.011591147748996158
805,0.011186378701605541
806,0.009593385045459563
807,0.010377183813271698
808,0.011488520212838742
809,0.010256339875946504
810,0.010033223669028929
811,0.010568843796225509
812,0.010580501101683171
813,0.011632169937305195
814,0.009893505090453846
815,0.010123474638705339
816,0.009352922225196427
817,0.010075247662156745
818,0.010227554893362892
819,0.0320763771890456
820,0.06379195943389018
821,0.013974658640330088
822,0.014624289674826586
823,0.008293659096809779
824,0.010121847534387834
825,0.009642226588946007
826,0.011683755753473852
827,0.011230991088039297
828,0.010731712816955952
829,0.010280068102611502
830,0.012076657154357703
831,0.011563050292781034
832,0.012091863001809106
833,0.01652968309796163
834,0.010473096616387303
835,0.017231808310294344
836,0.009326870176663504
837,0.009683500983326975
838,0.010754152158250367
839,0.009429747296380887
840,0.010065600618573782
841,0.011063106389824573
842,0.011093865594873197
843,0.009408798477042124
844,0.010260287687241994
845,0.00972499568097063
846,0.011123885992190679
847,0.013586100247340298
848,0.009469385400478146
849,0.009681864341452347
850,0.010962702057808596
851,0.04037297386646833
852,0.00857371932617391
853,0.00929509815261412
854,0.010536450978151408
855,0.010001406579372752
856,0.010182618452058301
857,0.01154512526808589
858,0.0097152842659335
859,0.00982831525627702
860,0.011645053574546654
861,0.010116760552775456
862,0.010893373199360451
863,0.010522380202059933
864,0.010668639522010463
865,0.010606362312363575
866,0.007521650404923424
867,0.00913949268520334
868,0.008427840813161497
869,0.009756503576054704
870,0.009065125895152354
871,0.009535908442568235
872,0.008065087311027626
873,0.009514697027185806
874,0.007812974552295982
875,0.008004216574007083
876,0.00863562203803962
877,0.011471366614605693
878,0.015581658612677268
879,0.010638967968803507
880,0.008357886128577302
881,0.006670714190268195
882,0.013052603595942947
883,0.009341205911791722
884,0.008051679316763987
885,0.008469405678471988
886,0.009590496802200164
887,0.0076892745729000254
888,0.00847260358121821
889,0.00709909352101122
890,0.007354212251114549
891,0.007348736853729732
892,0.00708307841666799
893,0.007253251782005882
894,0.007115463341258178
895,0.010993946369959838
896,0.008744110969146323
897,0.006002938879454877
898,0.006066941966539849
899,0.00876609302677498
900,0.10961634461603084
901,0.008434411632522893
902,0.006023973256283376
903,0.005468713679406962
904,0.009826958185983605
905,0.007299711367595187
906,0.008084064862245747
907,0.0073201662848203005
908,0.007034002049491028
909,0.009021762549760734
910,0.006686890239453588
911,0.00871682279570571
912,0.006147646603195214
913,0.006092899177973055
914,0.008673184876244747
915,0.035109072611942974
916,0.029910726212400145
917,0.0066455165676272705
918,0.00880426354839803
919,0.005601519264635724
920,0.007977152476792216
921,0.01123235992981898
922,0.007580697053618683
923,0.005696279622258366
924,0.006617448591617314
925,0.0063917892663425385
926,0.00595014368992415
927,0.010893427114878137
928,0.010056648707602313
929,0.0071616838304431555
930,0.007114216604788154
931,0.006372558603949712
932,0.011471147088067856
933,0.009124760576500572
934,0.005511118116033604
935,0.007867872145411025
936,0.008783425190665686
937,0.01196274029930146
938,0.0070714547501559534
939,0.006170585605215043
940,0.007536446849979755
941,0.006298570065089783
942,0.008316641625582547
943,0.00700971664156512
944,0.005216651681515583
945,0.007121329877794433
946,0.01224042102573184
947,0.010885336810740266
948,0.013003660063311545
949,0.007315399344606578
950,0.007650788088853602
951,0.009171675584186047
952,0.008456795671006243
953,0.006978982011245739
954,0.011514257040045628
955,0.01253609567206674
956,0.0074458413684911125
957,0.006869606112717869
958,0.011211772070488159
959,0.014336027360577716
960,0.010499277466078741
961,0.01013139761237716
962,0.022385349964326395
963,0.00963509785456587
964,0.01033863838108846
965,0.008675447040706347
966,0.010207568779496426
967,0.013159202569260254
968,0.0103686864091391
969,0.008865146820983447
970,0.011434639249447058
971,0.00961845340724476
972,0.00959970697148201
973,0.008056233841005823
974,0.0074053650929379955
975,0.008219458910842413
976,0.020540631168385615
977,0.013040902486421398
978,0.00975375368185552
979,0.009163596063149723
980,0.009388830982533333
981,0.011508210704323537
982,0.013216532726074657
983,0.010116147518777381
984,0.013065170249994637
985,0.010052779935102618
986,0.009178473038978213
987,0.009396961343524126
988,0.009787534977041804
989,0.010778331448239087
990,0.010089326656961396
991,0.008357167898184295
992,0.01627388779203469
993,0.012498052165142041
994,0.01047921600784959
995,0.010040164404832108
996,0.010407605489031113
997,0.02188086638221618
998,0.012280150430086154
999,0.008779643422553236
1000,0.010270610598287789
1001,0.0102231445215213
1002,0.009456091826519781
1003,0.014199739593373027
1004,0.014814238892112998
1005,0.011816782980229415
1006,0.014896374893359337
1007,0.011915469604363016
1008,0.01060464173192699
1009,0.01006179432929213
1010,0.009526298699164678
1011,0.009483627345990835
1012,0.011273702514075726
1013,0.009423429887493767
1014,0.009108012549414174
1015,0.03350953622020731
1016,0.06882089239464044
1017,0.05436320011943487
1018,0.010879696897960424
1019,0.013017834318986309
1020,0.010128941196380527
1021,0.010285694536236357
1022,0.015577509469918397
1023,0.009498967406494481
1024,0.012085309951464927
1025,0.009130521306677224
1026,0.009325340334743885
1027,0.011624678840363155
1028,0.011763190730347409
1029,0.017835637156536382
1030,0.013536139375893723
1031,0.00851566597578321
1032,0.009143541546032325
1033,0.009801887011952564
1034,0.008184804566690723
1035,0.00924611144283612
1036,0.009688010629063118
1037,0.009097348612866015
1038,0.00879043698041281
1039,0.011195140582728743
1040,0.01009261495352396
1041,0.011471787013926824
1042,0.011555266381334058
1043,0.011972155982101289
1044,0.008587281454878751
1045,0.009921184466703816
1046,0.010041758167319169
1047,0.009045318012008885
1048,0.008513928453899823
1049,0.008985740198781088
1050,0.01202432254585697
1051,0.011389806373455437
1052,0.01244873896475406
1053,0.009085827207391938
1054,0.007560039898181774
1055,0.010196734670286896
1056,0.007395887398488731
1057,0.011876354888553816
1058,0.0103376040273652
1059,0.009705628630331668
1060,0.01203179383038736
1061,0.011565224618811662
1062,0.011233453746046231
1063,0.020278110168084534
1064,0.007869688697089339
1065,0.015326611388645833
1066,0.010647470343506186
1067,0.011189874209289415
1068,0.009554722203141384
1069,0.010915813012612642
1070,0.009568261211885172
1071,0.02005546554312483
1072,0.01156987874475371
1073,0.012830135495350021
1074,0.010477933598875123
1075,0.01485471741607781
1076,0.011809996731251682
1077,0.012115724613869509
1078,0.021296805069820204
1079,0.011380680107682577
1080,0.011682702570084904
1081,0.012435502392102973
1082,0.016037582976724304
1083,0.011471577681417829
1084,0.014981777704238535
1085,0.011467001439283394
1086,0.01068341304426924
1087,0.014047833375606196
1088,0.00992982134889146
1089,0.018377909266313813
1090,0.010418453229346444
1091,0.010447693785271122
1092,0.009442338399474523
1093,0.009000047280207668
1094,0.012793828301202936
1095,0.009963978114908966
1096,0.01327567329132727
1097,0.011556369306449633
1098,0.01191104949196142
1099,0.033104802800670054
1100,0.011782093844183992
1101,0.03422637266095173
1102,0.012861020244690803
1103,0.012230919513870956
1104,0.009978661984203193
1105,0.013596038435731872
1106,0.011312148966543192
1107,0.013528688530641294
1108,0.015954364239918896
1109,0.012900627917735268
1110,0.011218188931216998
1111,0.013546070788944925
1112,0.011744447235414256
1113,0.011603554171647334
1114,0.02237464315326063
1115,0.011465763798832438
1116,0.010506107518280993
1117,0.013535688140060323
1118,0.00926350941118892
1119,0.009841950173824186
1120,0.012553687310391047
1121,0.013233996042798818
1122,0.010297420425596029
1123,0.010058534382447533
1124,0.008404094226984744
1125,0.008931201598012955
1126,0.010110638612265343
1127,0.008362099317356927
1128,0.012337273514805291
1129,0.009290617864320642
1130,0.011234608190942545
1131,0.01075411485097146
1132,0.009712608512644046
1133,0.010158694713384759
1134,0.011026289815492668
1135,0.010466194124202558
1136,0.011522122733132587
1137,0.012233312479783315
1138,0.011315717093570892
1139,0.011928438838805634
1140,0.013157578863123914
1141,0.032575260767834346
1142,0.01117003576261858
1143,0.014575120875686763
1144,0.012169221988343632
1145,0.013339946968924888
1146,0.009451378578261246
1147,0.011064058568867073
1148,0.011813631050246874
1149,0.012936356453111378
1150,0.01104191917113573
1151,0.010837944315941792
1152,0.007861195738333644
1153,0.008431140355214143
1154,0.04072661978628172
1155,0.027233067168243228
1156,0.012831364436588099
1157,0.012033971574497558
1158,0.011754603864324304
1159,0.00890904750968145
1160,0.010054168593082963
1161,0.011186672228638336
1162,0.01316420140913702
1163,0.009762406560833192
1164,0.010455457720385771
1165,0.013448717879877264
1166,0.0124395439000956
1167,0.009628462879536242
1168,0.013411673204529751
1169,0.012095099251997896
1170,0.01138031798991922
1171,0.010028336869115542
1172,0.008724323911509062
1173,0.010130964467981143
1174,0.01200287608943695
1175,0.016431607568172572
1176,0.008403043292645525
1177,0.012356099623243726
1178,0.007317486239097188
1179,0.011208626094238975
1180,0.008578201687275458
1181,0.010324374397179653
1182,0.010300300287674086
1183,0.007302718803851328
1184,0.010116425980887116
1185,0.007505061687530312
1186,0.009895059398832517
1187,0.010821566654955329
1188,0.009686671175996435
1189,0.008807893979312727
1190,0.0099742806796992
1191,0.008602180203107518
1192,0.010713423163486502
1193,0.012604643942575771
1194,0.016738197744163446
1195,0.011415422118863528
1196,0.010210822035216392
1197,0.012491143907702628
1198,0.012757258827615999
1199,0.017032854766838437
1200,0.011094711731087753
1201,0.015335043458525986
1202,0.011003691539782173
1203,0.012212327629347796
1204,0.010570460471169258
1205,0.011503315562538318
1206,0.010495240111103664
1207,0.014145480576559996
1208,0.011641379470860977
1209,0.01092152751933331
1210,0.010400587688280413
1211,0.009272657235497106
1212,0.009227703497308042
1213,0.010951898668264534
1214,0.014203307795732886
1215,0.010397755254053027
1216,0.01202656275065472
1217,0.023124242515545197
1218,0.011623605816235758
1219,0.009932710548450368
1220,0.011841321782763935
1221,0.010504518811151511
1222,0.012315247896593315
1223,0.00969803653873133
1224,0.010413609828948381
1225,0.011848673307321929
1226,0.018413168898601354
1227,0.008760255627059994
1228,0.009749351652405841
1229,0.007368954711767255
1230,0.03333371099690013
1231,0.008631826358233766
1232,0.01047174661697417
1233,0.010968266116415768
1234,0.010606380314312852
1235,0.01033033797664627
1236,0.01726227799920983
1237,0.052678360235835636
1238,0.021558067891955857
1239,0.007372895506163473
1240,0.009750309991744395
1241,0.010512970697806196
1242,0.009323558865433528
1243,0.006299363045439707
1244,0.009192651050437256
