,remse
0,0.016565334844023765
1,0.07465297987812888
2,0.008304093594523887
3,0.006147465719937588
4,0.0064430229975599405
5,0.006578939248016799
6,0.006365436254896455
7,0.005997908778832788
8,0.006216990568931513
9,0.010367881679597981
10,0.11755031058197306
11,0.11643745434831516
12,0.07901505289651699
13,0.0064590235637715055
14,0.005730220512818611
15,0.005611096679746265
16,0.005368019975943275
17,0.005420447589324062
18,0.005648849816535875
19,0.0060767641023919666
20,0.010903480494958085
21,0.008861380746939772
22,0.007914891311341278
23,0.006351177351776554
24,0.008980630655121835
25,0.007951378449874518
26,0.024939282219111285
27,0.03007416528346737
28,0.008623038521257642
29,0.005797503265834501
30,0.005313144669817691
31,0.004548864047653345
32,0.007464853239643802
33,0.00599548333131535
34,0.005206734150644515
35,0.006225232000062727
36,0.0052440715025040005
37,0.006380893440472505
38,0.005057348089859338
39,0.006028737650203771
40,0.08086269761238662
41,0.07889481005507823
42,0.08231539781457235
43,0.018815053346393447
44,0.005399681833642378
45,0.005602883684345922
46,0.0059449613036722075
47,0.006187519591395265
48,0.005280414615173789
49,0.07383352814047271
50,0.42638444460431074
51,0.44734901093919205
52,0.445868510729878
53,0.012187787449802716
54,0.005581639002734031
55,0.005064207198874011
56,0.005372738711319964
57,0.005737079836155414
58,0.0055392740913038415
59,0.005517323007584864
60,0.016644483794107805
61,0.022733439047830633
62,0.017182955291115135
63,0.014003151474064479
64,0.02736335490741132
65,0.013855419359626473
66,0.02297174359218528
67,0.022721855722990427
68,0.01797389294458534
69,0.02020877485073443
70,0.021683863491966986
71,0.019533866356779447
72,0.018347695758696537
73,0.027070032676379384
74,0.02307118432666767
75,0.027541959050691935
76,0.025554680310021866
77,0.016882114320878664
78,0.024671067922458653
79,0.027567098236998714
80,0.013800488236295221
81,0.02575021010525011
82,0.02475107736223612
83,0.025180440903185296
84,0.020875718512695908
85,0.02403279616994028
86,0.027608821743787895
87,0.023650560538779033
88,0.02422915001335897
89,0.02748407149136877
90,0.019236923577474134
91,0.025888894397386827
92,0.02806329879283392
93,0.023198171475103776
94,0.02440587908083884
95,0.028015176767817184
96,0.01406225019877408
97,0.022083153943571555
98,0.01670155469376125
99,0.019759258503765104
100,0.011621152028350323
101,0.01227944164179765
102,0.022714205284950356
103,0.019970166105240824
104,0.012239319979139095
105,0.01683997271798329
106,0.004760149815491647
107,0.008950464745088586
108,0.009711369297749902
109,0.005245392489561041
110,0.017036851312877698
111,0.019857906746398125
112,0.016653679111766673
113,0.018964755884232215
114,0.005520029153479042
115,0.015060417636188199
116,0.020038363046987428
117,0.01740580887925239
118,0.01743468071005898
119,0.00984009871819866
120,0.005383327575418289
121,0.006601725883956226
122,0.00650180667324407
123,0.006776868229305665
124,0.006113369751019733
125,0.00661226100286013
126,0.008040992418297472
127,0.00712665447304252
128,0.007673636026891733
129,0.006061689571913667
130,0.007180779296895814
131,0.005988632574158655
132,0.004747803712230954
133,0.004017261226689107
134,0.005013536047737246
135,0.004086988695675954
136,0.00395355622235334
137,0.0040377158078236655
138,0.00805854543554475
139,0.00802182677549093
140,0.007119471680894149
141,0.003993007439963905
142,0.004075848856130049
143,0.0034484224743304083
144,0.003351895895812771
145,0.0038516449747618537
146,0.005296515418755375
147,0.0041171093109742644
148,0.006003122098683259
149,0.0035166278575116355
150,0.004430581534571382
151,0.006469218470906333
152,0.005751854617140762
153,0.004073308804756912
154,0.005418713452540119
155,0.004499360913980483
156,0.0032164175361145794
157,0.003866954766825613
158,0.0047482651937402025
159,0.0038964304825264556
160,0.004328068423838905
161,0.003949607963103293
162,0.003810404361824396
163,0.003953633451632492
164,0.003920653915427392
165,0.0042317681562831595
166,0.003937176124094855
167,0.004244504839431755
168,0.005061377176442286
169,0.005172295752862263
170,0.004075885013115061
171,0.003946342215652042
172,0.003462006109838721
173,0.003495360678814733
174,0.0038673412250404154
175,0.004436276614105995
176,0.00401626723031615
177,0.007661895691016648
178,0.004182181470226209
179,0.0034833420973522907
180,0.0038553929401528727
181,0.003852915010916242
182,0.0042201292388228786
183,0.003939797414818535
184,0.0043811822797536395
185,0.0065934631509780685
186,0.00468191098390439
187,0.004526475082549385
188,0.006373763158820422
189,0.004110084780746654
190,0.004514453276252632
191,0.0038935251515006793
192,0.004016192316677787
193,0.0040652764865097965
194,0.005023421405645959
195,0.004789921979267291
196,0.004289359892033199
197,0.005017865284956125
198,0.003881639142082191
199,0.004026622378271213
200,0.0043125010136817535
201,0.004200534109611987
202,0.005568203886042177
203,0.0038538585587234173
204,0.005106598943171022
205,0.005139529689085066
206,0.004058004783782321
207,0.003963843287744277
208,0.0038546504345635577
209,0.0050001604417135035
210,0.004543120984412449
211,0.004784341336931892
212,0.004164611089396584
213,0.004065904202576908
214,0.005932919487492306
215,0.0045787376831261445
216,0.005405477081067752
217,0.004817778485795374
218,0.004450760157273826
219,0.004842118223262834
220,0.004356783132651662
221,0.0037348796753566105
222,0.004381627525236385
223,0.0037001244725208674
224,0.004224652901940002
225,0.00450442934941802
226,0.00390628042054798
227,0.004148043460757557
228,0.004502014679898803
229,0.0036581794477998854
230,0.005710431846998918
231,0.010066210208097937
232,0.00393464352897415
233,0.004215494916912375
234,0.004730510276846179
235,0.006410256677996512
236,0.003685268510301082
237,0.004167363441808613
238,0.004043942448858577
239,0.008057295678865149
240,0.0077620205335213206
241,0.004784413384812372
242,0.005429620999422244
243,0.004310630869891832
244,0.004871099150106824
245,0.006144455983167663
246,0.004180199298444775
247,0.004573147693712187
248,0.005160296902071232
249,0.0047707219271724095
250,0.004346313498473125
251,0.003952954145186558
252,0.0038246508196562302
253,0.0039305484144004504
254,0.003547085906192844
255,0.005462070531295037
256,0.015681208187346186
257,0.0042646546763349695
258,0.004365126318118504
259,0.003959886865158759
260,0.0038490223931941098
261,0.0036989366731725584
262,0.0034571959952403434
263,0.003901534764908689
264,0.004155273477129719
265,0.004637907002193118
266,0.00460338008949634
267,0.004574866837012136
268,0.0043269354670697315
269,0.005318404872703742
270,0.030023422267148155
271,0.007255400931186742
272,0.004497407577714244
273,0.012162496047930203
274,0.006514657190231973
275,0.011920760795849061
276,0.004875405921892078
277,0.004575288700077847
278,0.003757146766631944
279,0.00935824973109325
280,0.004182476502012432
281,0.0038284338812400133
282,0.003970881895867236
283,0.004207485089159648
284,0.003795119231747708
285,0.003745815817900919
286,0.004319866812046545
287,0.0040230464158565625
288,0.0040631214872637106
289,0.004154575587655443
290,0.004009710455220248
291,0.004194437658592351
292,0.003675697475721005
293,0.004716981831541992
294,0.004240182790504795
295,0.004892394327903257
296,0.004877736062445956
297,0.013714861333538832
298,0.019691283039304935
299,0.020360116475801614
300,0.0045055512259014885
301,0.004501541098711559
302,0.0038889685505945027
303,0.004059276705595325
304,0.0047432526568064945
305,0.004582786372766356
306,0.016027038355710854
307,0.014293998397139069
308,0.0040247707204761314
309,0.004436389484112467
310,0.004214641441740597
311,0.004252346347743309
312,0.01906899045176116
313,0.005971298704192297
314,0.005230283334911024
315,0.005513548604817319
316,0.007365758057871057
317,0.00427581028043338
318,0.004355172368822721
319,0.0049783671571898575
320,0.0036758517257430025
321,0.004855346007058668
322,0.004269809154102964
323,0.005504086128692898
324,0.004315403325454643
325,0.00413355731607893
326,0.004123571683870737
327,0.004038236169431749
328,0.005993677963010367
329,0.003995656861273373
330,0.0038130228968060224
331,0.0035627042371959602
332,0.003723378840659108
333,0.004579438964360877
334,0.013697080010764393
335,0.004885612544692087
336,0.005032495288511667
337,0.005476835860205634
338,0.004714447973727356
339,0.004580418854288436
340,0.006075704769081965
341,0.004918563352852366
342,0.0044344652100161966
343,0.005090658428430972
344,0.004246852998877594
345,0.0057153673200123255
346,0.004403617916201663
347,0.005107799840314562
348,0.003438829364205436
349,0.00391648318025048
350,0.003520682679396946
351,0.0036918512746477424
352,0.0037363158482341193
353,0.003636258917267847
354,0.0062942919952248995
355,0.004191736439834378
356,0.003881185878696684
357,0.003970300784790187
358,0.0051245450220234225
359,0.005160630901997929
360,0.007074795286125495
361,0.0039926941387078176
362,0.00431460498726168
363,0.004002561913885284
364,0.0049845845319421
365,0.004325223713094347
366,0.004152074126535111
