,remse
510,0.007142110298142077
511,0.006543029459817012
512,0.005629851549887021
513,0.005259265426462753
514,0.008460929017922478
515,0.006299911500564046
516,0.0066856528428526525
517,0.006558316328348683
518,0.008516153672009759
519,0.0064561714543782045
520,0.006988902993193168
521,0.00804387783973357
522,0.007105279766800745
523,0.015258729600306832
524,0.009688991566779237
525,0.011288409029175587
526,0.009183873272572491
527,0.010028287782906833
528,0.01484055541226309
529,0.007954125848289247
530,0.006057502981970949
531,0.008679715226961704
532,0.007720583371381601
533,0.009498676704870184
534,0.006257911791618644
535,0.006608229880913348
536,0.006004038803920046
537,0.007605451119126463
538,0.007941730887339184
539,0.006664878955485846
540,0.008886196270709237
541,0.010510696474100543
542,0.013164594560267513
543,0.008359473106040134
544,0.009046644137571273
545,0.009031329500404216
546,0.008396213044213246
547,0.008692708504016516
548,0.00821585714736527
549,0.007675448546501982
550,0.007478655025769226
551,0.006855736821893938
552,0.007681247508702877
553,0.006861978948822143
554,0.00964194576495215
555,0.007421185019243861
556,0.006626574193532425
557,0.006759197953852829
558,0.006659682653152204
559,0.007660847214132731
560,0.008359374476541897
561,0.009437623304875967
562,0.006927225323783609
563,0.007056419701831646
564,0.006543998225548894
565,0.006594077327946411
566,0.00798287444822789
567,0.007860089048217476
568,0.012930781246742549
569,0.007137745379205298
570,0.008635538163028039
571,0.006826420044983685
572,0.007302773628038521
573,0.007224692383879271
574,0.006495694434788601
575,0.007336664218423089
576,0.007588744942560213
577,0.010654320517245915
578,0.008423335857139934
579,0.0091092390769037
580,0.009661159494133341
581,0.008616816006188016
582,0.011910843302832241
583,0.008035595419778533
584,0.015260876005561527
585,0.008353872929867572
586,0.0077836434603094475
587,0.007915015037430521
588,0.013799249199855203
589,0.008693064713649615
590,0.008133107423061755
591,0.008966534062890552
592,0.00811405058295902
593,0.0073360224733396515
594,0.007045212854061261
595,0.008006872104344595
596,0.007210497474193379
597,0.007348685885421016
598,0.006816406628419984
599,0.007550127617566146
600,0.009335812079354175
601,0.01028407759577883
602,0.007765400955937208
603,0.008578511569024939
604,0.010104023911814254
605,0.009573985970019069
606,0.010167665834195578
607,0.008697973978451439
608,0.008796699365838661
609,0.010966978481036564
610,0.009866034883652147
611,0.012299457110296126
612,0.007164826453147486
613,0.010473989561428493
614,0.008634159594994256
615,0.0150938587264128
616,0.009463693248196858
617,0.008334860994726861
618,0.0066208241033422445
619,0.010215650094667475
620,0.008993185642038
621,0.008818864740955827
622,0.010390449045759786
623,0.008284322197877753
624,0.008486989200426275
625,0.008611087887982453
626,0.013835893923267378
627,0.007490110874573313
628,0.007274018906402218
629,0.008873121427460445
630,0.008801446132070807
631,0.009662234475250216
632,0.011088302359197506
633,0.010018191403534021
634,0.010602056361526009
635,0.009548191159809883
636,0.010635513278807338
637,0.0094914208074667
638,0.013078323822627658
639,0.011011943623984012
640,0.009195378052903807
641,0.008370400078684788
642,0.009334286990650286
643,0.010500108974296079
644,0.00896464917934463
645,0.009737038258667162
646,0.009256854812311461
647,0.016392087967127433
648,0.011258998787835883
649,0.010158584361072967
650,0.010690776916465005
651,0.010914452741747176
652,0.00955106433310008
653,0.010181504571214845
654,0.011229771275309247
655,0.009683911303084788
656,0.00981080490075594
657,0.009943752185473177
658,0.010191984433352595
659,0.010796795029814805
660,0.010102809587474247
661,0.010496767466615788
662,0.012002458655887893
663,0.012464288596490613
664,0.010935709963902293
665,0.010336990001195034
666,0.010722474391573174
667,0.010836789258063093
668,0.00970257373067005
669,0.010021065184693907
670,0.010456837361574949
671,0.010311769412015486
672,0.010707823629097434
673,0.008310506506551386
674,0.010279665251957126
675,0.01058480425093383
676,0.009493482201980246
677,0.009209051305196102
678,0.010299546210086703
679,0.009619361510068073
680,0.009916699654802505
681,0.013365144698784413
682,0.009595924630536701
683,0.009343166980408164
684,0.009003135188917953
685,0.009585875968928072
686,0.010731401605165369
687,0.010514840955956312
688,0.009714796242112174
689,0.009950736338797858
690,0.010749523883708222
691,0.011881300310900162
692,0.009336744048323907
693,0.009527866320005948
694,0.009135855814258237
695,0.008335014446281184
696,0.009719731658055389
697,0.00959477327808309
698,0.010105185511193843
699,0.07624774610634741
700,0.010270739112298923
701,0.009234273404634367
702,0.010387443777176656
703,0.008619105778131108
704,0.009319142961770614
705,0.010059021409586586
706,0.011468113094134836
707,0.00932583742185856
708,0.012607763062545742
709,0.011984321498686775
710,0.009545908094765321
711,0.00932209322691864
712,0.010250968826985495
713,0.008993681137761536
714,0.009557557924735342
715,0.009126779581794212
716,0.011353349366548256
717,0.011451983891098836
718,0.009764272586213532
719,0.01059345364612906
720,0.07502125314695597
721,0.010907051744956642
722,0.010474385454302697
723,0.009997500228886812
724,0.010642975718767017
725,0.013274925156466147
726,0.01311508105969922
727,0.017476631649170748
728,0.013646613515682278
729,0.009892944180667137
730,0.009237990730518508
731,0.02376313594602769
732,0.010301536836689352
733,0.011201225973147457
734,0.010172193905122548
735,0.009558876785287745
736,0.015587784857288659
737,0.0135340721179776
738,0.01319619646503026
739,0.010249654704232966
740,0.011977524419637947
741,0.011002019239451094
742,0.009645151914498539
743,0.009125679787794017
744,0.012070451223474925
745,0.032532013384817586
746,0.04191327475256002
747,0.008862101232993186
748,0.008381970684919316
749,0.4384689571473462
750,0.6053176908160331
751,0.5725669695451767
752,0.09677655657296616
753,0.00844149700215507
754,0.009401390206519996
755,0.009119334819001962
756,0.010640183609651827
757,0.00961640663945657
758,0.008038728459929633
759,0.008939445485776186
760,0.009838902456565997
761,0.009145121309260313
762,0.00965779581961932
763,0.009586103615043591
764,0.00879188817355768
765,0.01008454641286945
766,0.009518488027883123
767,0.009828470894034607
768,0.009669263885344533
769,0.010893131046388919
770,0.02248677694765637
771,0.010475537978455695
772,0.009988728557281324
773,0.011045771940434193
774,0.012961249394091356
775,0.012688249087777976
776,0.013523001195598726
777,0.011996504877326742
778,0.009846739239348319
779,0.010469853126326178
780,0.012570615669735878
781,0.011533424035439029
782,0.010761880598324896
783,0.09211363426976654
784,0.056684816088046375
785,0.05985332607783037
786,0.09557430585708622
787,0.010433318417269114
788,0.013864423400469944
789,0.013254669937802971
790,0.01045499387379458
791,0.010527975784293122
792,0.010522272135619194
793,0.023281856461653122
794,0.06539854392053354
795,0.0626560661145833
796,0.020004781509711297
797,0.010010670066137295
798,0.010798940113198804
799,0.01042938877637245
800,0.00998838319199784
801,0.012341244984490027
802,0.01066716020346772
803,0.011689690838766822
804,0.009991309107117423
805,0.009895626434659723
806,0.010153868938622987
807,0.010760185090193256
808,0.013559365590062681
809,0.010045220015168907
810,0.010560762112362149
811,0.009784987794630202
812,0.010979049586552075
813,0.01052041308282564
814,0.009808288589771105
815,0.010225620897735148
816,0.009575821689573823
817,0.0108983159380682
818,0.00922509802359769
819,0.02664004832373444
820,0.06678977538448734
821,0.011341783418255636
822,0.01172099848047678
823,0.009420783946186926
824,0.009399525448126701
825,0.010332393153008835
826,0.010245954526049721
827,0.009950652182125779
828,0.01032281562798211
829,0.010345504733861375
830,0.010945255481946246
831,0.010892772173665652
832,0.01170303662705419
833,0.011016616828394879
834,0.011020927803901763
835,0.01092793834015826
836,0.010055369364651323
837,0.009629102639226025
838,0.010098496943329335
839,0.00989818353635103
840,0.010519104675522879
841,0.010355516641470847
842,0.010088794389750338
843,0.008375102071690614
844,0.010435774604007724
845,0.009362912352737856
846,0.010876784075898094
847,0.011916705414519682
848,0.009489873029932372
849,0.009531394353812972
850,0.009183672282807843
851,0.013594756023351447
852,0.008664811430866894
853,0.007996106633753882
854,0.008584996967814238
855,0.008295642360919174
856,0.008349737896713482
857,0.009368906269387583
858,0.009145398963897693
859,0.010211684353906412
860,0.009306250849604259
861,0.008963561450346847
862,0.00952514484955494
863,0.009086638765504558
864,0.011877621950558089
865,0.010147284545755442
866,0.009554113183364871
867,0.009090559273099609
868,0.008733991178448253
869,0.008324911831635723
870,0.00794288742854142
871,0.009989029945855736
872,0.009069170378674595
873,0.008895701704091338
874,0.008647524821500401
875,0.00856644955001534
876,0.010539203472947659
877,0.01066199211452092
878,0.009549818594514588
879,0.008474616566330155
880,0.00805798677177155
881,0.007841623551267978
882,0.010443103746690668
883,0.010463850224382867
884,0.008174504957917
885,0.007621094507994619
886,0.013589680517260923
887,0.007206560416766056
888,0.00822410733956244
889,0.008676590010936935
890,0.007878033754141383
891,0.008938480421323643
892,0.0077846767649725
893,0.008333253141482344
894,0.007226385462606092
895,0.01666562635810195
896,0.0070856820221472825
897,0.0068158694615480285
898,0.007237946054764163
899,0.00744421475630946
900,0.09986672334941778
901,0.009205828850926205
902,0.008339321509831982
903,0.007291958873203883
904,0.009905932373791454
905,0.008054166236750015
906,0.00839706976477781
907,0.007518517849470112
908,0.007174291733429928
909,0.011220834851784179
910,0.00761395911686926
911,0.009004770014602724
912,0.006846124676675449
913,0.007192249284418185
914,0.008845641638236378
915,0.009069864840628931
916,0.008332783796463489
917,0.007577524946248766
918,0.009666035946522397
919,0.007618820047227151
920,0.007857052198162639
921,0.008284704869876822
922,0.00896641230086562
923,0.006550434900938299
924,0.0068969557377139504
925,0.006838423134388513
926,0.00610435480007146
927,0.010105853722681071
928,0.00983280725918679
929,0.006545591357868948
930,0.007746732344543114
931,0.007087283076286583
932,0.009040180830500233
933,0.007891401899659756
934,0.006888667250713586
935,0.009242836899495246
936,0.007844182468307105
937,0.010130715061146683
938,0.015403084387884474
939,0.006761197959278087
940,0.007382453613643862
941,0.006498849843878702
942,0.00831065628062028
943,0.006770177513108431
944,0.00712778901708352
945,0.006030152454053245
946,0.012033532963144637
947,0.009453648978908722
948,0.010062362783009949
949,0.007503543774605703
950,0.006856073594081958
951,0.007604504122637296
952,0.006865029737023912
953,0.006466211551683533
954,0.010189506122812561
955,0.010112899709263318
956,0.007385722352776697
957,0.007117577788290327
958,0.009479112836314588
959,0.01048546282478098
960,0.008193589395372873
961,0.007670690680744519
962,0.023015236089313076
963,0.008088623686599702
964,0.008832100526825482
965,0.008391770391639007
966,0.00918953256500233
967,0.009107552634683842
968,0.008656702971954791
969,0.008575002425584755
970,0.011007876264925486
971,0.008338241146786673
972,0.007642623902150152
973,0.0075840327820389025
974,0.00810515136183939
975,0.008162420309218188
976,0.013537125916383208
977,0.008434028623940949
978,0.00843793546973247
979,0.0089078163856391
980,0.0075507089486206765
981,0.010852464910770611
982,0.0112574120397733
983,0.008261395186887139
984,0.011760480733421666
985,0.008567931295060838
986,0.008055993778878563
987,0.007735277228076408
988,0.008473371542644834
989,0.0073857467150023545
990,0.0077900877279209624
991,0.00795332641756083
992,0.0094571145613325
993,0.011765982446041287
994,0.008268804324546202
995,0.007720765177660982
996,0.009325244451420162
997,0.01553649320575052
998,0.009920223754182193
999,0.007907318617221005
1000,0.009924477696367973
1001,0.008752936393898072
1002,0.008122419631848449
1003,0.008454515879329843
1004,0.009696123750402462
1005,0.008980335624565053
1006,0.007082451463694759
1007,0.008626052908076517
1008,0.008933452664023754
1009,0.008605599916693504
1010,0.008682903191630198
1011,0.00828686652831263
1012,0.008432105907483714
1013,0.0067263292061509805
1014,0.007395735349624081
1015,0.012155087585426263
1016,0.05450971568853719
1017,0.043787434630655125
1018,0.00865369295078987
1019,0.009178069091102295
1020,0.009855406942111445
1021,0.011048310399588876
1022,0.011642733577620587
1023,0.009121566952137587
1024,0.012128266334770758
1025,0.009151081341273721
1026,0.009216483850267796
1027,0.009759355216557221
1028,0.01040821654075244
1029,0.019799531823319415
1030,0.011290786439582784
1031,0.007988922029415068
1032,0.00796315079774747
1033,0.009008315600469531
1034,0.0076175886254413044
1035,0.009125506616827143
1036,0.009750894201575442
1037,0.009350584892306966
1038,0.008632021693996616
1039,0.010106713380518186
1040,0.009024885942078852
1041,0.008636344910119394
1042,0.007932055322132795
1043,0.013628689646853683
1044,0.009016257396208885
1045,0.008334014240388998
1046,0.009014995399614307
1047,0.008117345006506455
1048,0.009103800074445166
1049,0.00854830827246603
1050,0.010145506594425162
1051,0.009232583200032398
1052,0.008503931613754933
1053,0.008348238551362769
1054,0.00723480459481878
1055,0.00830935074967766
1056,0.00729000529875562
1057,0.008890157529164451
1058,0.008242274781106736
1059,0.009873305767324307
1060,0.010180642449079768
1061,0.010117908378753765
1062,0.0100387588735166
1063,0.009702623171632792
1064,0.00843771922789983
1065,0.013242477642939152
1066,0.009932753215908176
1067,0.009090978374521934
1068,0.0087192178195582
1069,0.01038503430470524
1070,0.009009838928430724
1071,0.014214728460692138
1072,0.009557638945499892
1073,0.0091418449296859
1074,0.00934823371503738
1075,0.009543586941371042
1076,0.008213023803799416
1077,0.009189764145580082
1078,0.0162560006536801
1079,0.010207044362488064
1080,0.011216679078012508
1081,0.009910996701950111
1082,0.010024348539980882
1083,0.01119075354014963
1084,0.01079025476601382
1085,0.010044482000948821
1086,0.008698719775360195
1087,0.009772086274683726
1088,0.00954752770383611
1089,0.009381017608146405
1090,0.009933248328304585
1091,0.009689378771940633
1092,0.00949632667412677
1093,0.008710477255749836
1094,0.011939076157239624
1095,0.009918785429747414
1096,0.012846719908355059
1097,0.00976158082609599
1098,0.010901785446333861
1099,0.015582223433523279
1100,0.01130316680278975
1101,0.021408950142790685
1102,0.008878148553743864
1103,0.009234453436295118
1104,0.009532184053307736
1105,0.011063123791981726
1106,0.009640382732125726
1107,0.010152420259085573
1108,0.010604791701219776
1109,0.010185644761793471
1110,0.010324450535328027
1111,0.01079403165831076
1112,0.009685565373960772
1113,0.008864447248116832
1114,0.009264872541799302
1115,0.009559065284286057
1116,0.008970781104434394
1117,0.00962094088031282
1118,0.008895819738234742
1119,0.01009509269174775
1120,0.01108139262195179
1121,0.008692415543612138
1122,0.009083636666108688
1123,0.008771725129532226
1124,0.008339757483147749
1125,0.008816491802775623
1126,0.009287775627530834
1127,0.00827912629431677
1128,0.010183345750226622
1129,0.008947302569620093
1130,0.009747027434176065
1131,0.010154739796766619
1132,0.008251394835595924
1133,0.00764338890837931
1134,0.008693676439280202
1135,0.008628773616185437
1136,0.008260765628044505
1137,0.007867438227679362
1138,0.00816267751476448
1139,0.007532443266020735
1140,0.00951589436171121
1141,0.010638272287636355
1142,0.009765844139523505
1143,0.011294853626519968
1144,0.00885554829676659
1145,0.010722702455417865
1146,0.008172042817626237
1147,0.008302021689744464
1148,0.009415328830341902
1149,0.011299567742976902
1150,0.009459923731041894
1151,0.00903115694403163
1152,0.00696083855161842
1153,0.007658996874659079
1154,0.010709342323415258
1155,0.009785783886982338
1156,0.011256723469088402
1157,0.010564370930160352
1158,0.008406672689549699
1159,0.01024825082194739
1160,0.00914168869803913
1161,0.008734125246063228
1162,0.012043173948724947
1163,0.00770627743217032
1164,0.01035781716852505
1165,0.011945700600458737
1166,0.010832962056765599
1167,0.007270751296454418
1168,0.010252184625797769
1169,0.011368415420046678
1170,0.010688315814150792
1171,0.009857530950216077
1172,0.008261962791324602
1173,0.00961649873988668
1174,0.00929949387103227
1175,0.012100597395649214
1176,0.008521488319488471
1177,0.010071541538935719
1178,0.008502333563500667
1179,0.009170458499162603
1180,0.00985656674859738
1181,0.008939556142107142
1182,0.009540106894170374
1183,0.007314372143438831
1184,0.007811620568032193
1185,0.00794603586244176
1186,0.009815406417769977
1187,0.01043475439375852
1188,0.009384892633878365
1189,0.009257656276671985
1190,0.009820914162246326
1191,0.008644641338913238
1192,0.009567367591486412
1193,0.010898209781578346
1194,0.01577195325122757
1195,0.010238041254751258
1196,0.010356512143193934
1197,0.009510426066725343
1198,0.0103660728652956
1199,0.01877729359667744
1200,0.010715796668813489
1201,0.01599967931204711
1202,0.010456241368116898
1203,0.011861505944162916
1204,0.01073412634516013
1205,0.010505701114982405
1206,0.010408420575412988
1207,0.011962991689099478
1208,0.00990015649383288
1209,0.010338586087142528
1210,0.010266416076163198
1211,0.010304942381941436
1212,0.009276337304328721
1213,0.010615172701334911
1214,0.010994642665249469
1215,0.010784725622519552
1216,0.01039541816553604
1217,0.015480087737433663
1218,0.010351635229798952
1219,0.010357189423549006
1220,0.00973138860030691
1221,0.00973817380271892
1222,0.010873778122002227
1223,0.00971613772006408
1224,0.00932418049745112
1225,0.010598519989082933
1226,0.019336217998971134
1227,0.009185475510034591
1228,0.009534994488455085
1229,0.007443663505909004
1230,0.015656816730023105
1231,0.008652295672891904
1232,0.009049503329988245
1233,0.008056868652210529
1234,0.009671086363186069
1235,0.00895329222499064
1236,0.020705508473272773
1237,0.027506483854141773
1238,0.018959407542273266
1239,0.01615651692033026
1240,0.011966989220075655
1241,0.009021543494686311
1242,0.007736117222106795
1243,0.007568093372442922
