,remse
0,0.010981732185168982
1,0.03229436821897139
2,0.008255967544169634
3,0.0038847193516577234
4,0.004800678795030392
5,0.004863023700731505
6,0.0043776608946810985
7,0.004277880124322885
8,0.004631841456221689
9,0.008746218390905182
10,0.09200636284072046
11,0.08466981191779177
12,0.08327441794932573
13,0.004437696898951135
14,0.0040403711224374726
15,0.004055667933843648
16,0.004383639687225778
17,0.004010558688371246
18,0.004130911765109358
19,0.0035718452983401687
20,0.028524803383427198
21,0.024877509457324667
22,0.025705325838956437
23,0.008936742855255258
24,0.03085309252119671
25,0.027042683430885756
26,0.030467369787016176
27,0.032684658316533666
28,0.007506322614719173
29,0.006644898500839031
30,0.004046077659686605
31,0.003954798704317206
32,0.004874548850179377
33,0.0039987891254539085
34,0.003710605733720462
35,0.003674257310217067
36,0.003952356131197566
37,0.0038698727093145736
38,0.004282541988695089
39,0.005076848793699263
40,0.10720601018650264
41,0.10612194066115099
42,0.1059923394897264
43,0.011150410685607876
44,0.004259378645539895
45,0.00403912856472546
46,0.004144393427789788
47,0.004358914239370437
48,0.0037734732602959205
49,0.09211500027784014
50,0.3599805024428176
51,0.379423896889938
52,0.37757748313724776
53,0.008511857266001547
54,0.00341605164145869
55,0.0037297233842151275
56,0.00425204020391071
57,0.004099111089351376
58,0.004242644474842871
59,0.005149667577415601
60,0.02059449064127468
61,0.05265048941909261
62,0.033308096299563474
63,0.010521586380319302
64,0.05602620500916443
65,0.010639658495554358
66,0.05478176533323717
67,0.056157303574220635
68,0.02095057414927263
69,0.05176984308450107
70,0.05342249686372287
71,0.052353210629674934
72,0.032347520546131374
73,0.05473510997651623
74,0.050968461405608734
75,0.053135781124847334
76,0.052508134765122005
77,0.025748957778792103
78,0.05272502300137912
79,0.0563496897254703
80,0.013180100782906807
81,0.05566713565451884
82,0.05667396237695233
83,0.05653226773734961
84,0.05453401779471632
85,0.055784846385485976
86,0.058209163915932186
87,0.05077755110204332
88,0.053020091851383774
89,0.05469480885213516
90,0.0372098538303589
91,0.053874868177491396
92,0.05623100550441118
93,0.05158171985620482
94,0.05216399557706253
95,0.05471257951725072
96,0.013503349227307856
97,0.04405302883964869
98,0.028563898575926543
99,0.04430167977599924
100,0.0074045809581734815
101,0.005133133735982083
102,0.04441223625693876
103,0.04449745234623211
104,0.006030055143558796
105,0.029590010836792444
106,0.003973391511342666
107,0.007818197142093813
108,0.006802771014403355
109,0.0041530090906288395
110,0.022758417695686317
111,0.03779250846522672
112,0.019101609386277855
113,0.039627577615404544
114,0.004858595366680353
115,0.02909635441166079
116,0.033464143020917
117,0.019209417243282824
118,0.016557220888845595
119,0.007213803332593031
120,0.004422777288319964
121,0.004885029560410023
122,0.0042829557383027945
123,0.004479713535278251
124,0.004218876307705481
125,0.005299100935096063
126,0.00566921559502828
127,0.0055714639424202204
128,0.005586945116363901
129,0.0050236151664358915
130,0.004733830681298639
131,0.00421934492770313
132,0.004086360532003041
133,0.0032737586641910107
134,0.0038855779024815
135,0.003990885891937052
136,0.0034418291690138385
137,0.004505732088149673
138,0.006534045051263357
139,0.004738653676121002
140,0.005200971795047639
141,0.004322693004593558
142,0.0038958303243974957
143,0.003263275556526878
144,0.0031718368105908322
145,0.0034034837853385404
146,0.004991398634997818
147,0.004280208151211966
148,0.004758238871659732
149,0.0032160009598300814
150,0.0037429777569035995
151,0.0055895075892493234
152,0.004645983419682303
153,0.0036102807501224104
154,0.0054783599792241865
155,0.0032744984596552304
156,0.0036721117780805935
157,0.0039226801225910575
158,0.003895110907339438
159,0.0034236786086096513
160,0.003344252000111823
161,0.0034050488632698488
162,0.0034776656233829195
163,0.0029966266070166323
164,0.003423848261230384
165,0.0031552080997363846
166,0.0033147667177130776
167,0.003235533064285837
168,0.0041356700999595425
169,0.003258827942517859
170,0.003399496713009217
171,0.003425758862798233
172,0.0031887606666175703
173,0.0032787512604733307
174,0.0033573289463767588
175,0.0035359653477753205
176,0.0035631968936014205
177,0.004713140298993068
178,0.003764854920103017
179,0.0034839764349721553
180,0.0036141267255387723
181,0.0036252288249783056
182,0.0038443051647987126
183,0.0037752907192279044
184,0.004001338891148039
185,0.00559552972409225
186,0.003408678743717414
187,0.0038128265002406988
188,0.004580159366125568
189,0.003102318067768347
190,0.003609641962259742
191,0.003013864559711303
192,0.0038768334897031718
193,0.0032305379016084545
194,0.0035723820247831185
195,0.0035035633271562187
196,0.003217261085400346
197,0.0039887008705159835
198,0.003309741386391711
199,0.0034924053524907814
200,0.004315871007249671
201,0.003936770705928132
202,0.004697962751602641
203,0.004438742525703253
204,0.0037446817454870733
205,0.004306993791785383
206,0.00351327879094527
207,0.0035075535121857843
208,0.003590134475550168
209,0.0037366781412743163
210,0.0038414941134298124
211,0.0039557694652586775
212,0.00386324836342429
213,0.0033738465352503664
214,0.004903115407348753
215,0.004114474459743336
216,0.004286626128308448
217,0.0034666272401172133
218,0.003979575321745582
219,0.003386303789787442
220,0.0029556951111567985
221,0.003839036630870711
222,0.002754083915694696
223,0.003347809429671685
224,0.0034698893634401715
225,0.004267715650168767
226,0.003335042672078826
227,0.0037917299806021934
228,0.0036785037879617536
229,0.003015485671546147
230,0.004204231588439753
231,0.00571365507765295
232,0.004500766970450989
233,0.003641803752180572
234,0.003939554587998785
235,0.004027079924371217
236,0.003694217196163958
237,0.004165146929461881
238,0.004583634728438213
239,0.008869431499868062
240,0.0084076113115801
241,0.004176918185270106
242,0.0038345164425668365
243,0.003521949598865801
