,remse
0,0.0
1,0.11675363772793526
2,0.013104701090283518
3,0.006488472820233258
4,0.006578912527277583
5,0.006454458961057336
6,0.007700710546427601
7,0.006787372696121978
8,0.008319021857194506
9,0.046329101981635576
10,0.05225965159216383
11,0.060638290660344034
12,0.03682861247192593
13,0.008166949686681963
14,0.009388658025183464
15,0.008197586828986974
16,0.00655449459690706
17,0.005668230863930689
18,0.006759383171848715
19,0.005858195085932677
20,0.01566235870550568
21,0.021173569339778348
22,0.018516329923713576
23,0.011198910760027034
24,0.019181256994693273
25,0.019644287816727567
26,0.028390335718242184
27,0.03558567535242184
28,0.007800090839876423
29,0.007822872054701288
30,0.00788913058075917
31,0.006461984993302798
32,0.006417011389046371
33,0.007930602208676146
34,0.006664874862026534
35,0.005304629582198566
36,0.006759018180196905
37,0.00596794063533146
38,0.008535413736280391
39,0.01310594491376234
40,0.038519424166643196
41,0.04435284449886573
42,0.05199324118886353
43,0.014629424656358817
44,0.006071721688016317
45,0.005667180306689518
46,0.0060379710197104594
47,0.006580904569501725
48,0.0065494919032081204
49,0.07109877812130738
50,0.5072272297629802
51,0.5349345354804106
52,0.5278401027095294
53,0.009429826972558765
54,0.0054052722392013966
55,0.007341694169193937
56,0.005811581447719882
57,0.006336375261688014
58,0.007884288352508463
59,0.006864053359548601
60,0.07644744373202239
61,0.07563288361270054
62,0.04637559599261374
63,0.05965303645396016
64,0.07850934159373422
65,0.04371076333634026
66,0.06763291556717514
67,0.04690814475910204
68,0.07548332671430953
69,0.07517143160329677
70,0.07580305863372935
71,0.07575549221735425
72,0.049014627827744975
73,0.06662825484160108
74,0.06116704960999463
75,0.0699180136854909
76,0.05456847585727583
77,0.07517522674801605
78,0.04566532890879033
79,0.059229608760565065
80,0.045804151637399974
81,0.05868126508217771
82,0.0604492406681287
83,0.06031877334614824
84,0.07496783346615842
85,0.07457452195125792
86,0.07607043061297471
87,0.061472269503670275
88,0.044943586388379655
89,0.055267511445143934
90,0.08867751878987042
91,0.029494769168986006
92,0.07619470012358917
93,0.061585357532357374
94,0.06080899273810153
95,0.0406672431985902
96,0.06023286853836939
97,0.06160418845036076
98,0.09775804699774754
99,0.07582237897623961
100,0.08206669779978061
101,0.07611143325271916
102,0.08993906126115675
103,0.09749479685448492
104,0.0764176923289215
105,0.09843146702512233
106,0.007087720582692692
107,0.008463255984756859
108,0.00850728956611255
109,0.008596986930124674
110,0.0978829819608093
111,0.09765759134105692
112,0.0977712270137425
113,0.09773642144036776
114,0.008612900077329122
115,0.07666568471202496
116,0.0976696690324137
117,0.09786294474292122
118,0.09801262945329983
119,0.008997094373292814
120,0.008865393711835865
121,0.00830814398245553
122,0.007093120195836457
123,0.006883779760821931
124,0.006906899702525276
125,0.006596564950713373
126,0.011198933432321827
127,0.010981428757002767
128,0.009030936404539095
129,0.008094142933596879
130,0.007729120989769578
131,0.006983273711938062
132,0.0087029003692966
133,0.00600648335307554
134,0.005260202767151756
135,0.006527502946317106
136,0.007635963937769919
137,0.00709218252829233
138,0.008861002743247895
139,0.00724601076616887
140,0.007208328765635644
141,0.007111182095808648
142,0.007653346412211062
143,0.008516942045734386
144,0.007559982558687773
145,0.006121068672218345
146,0.008842514183688564
147,0.00921560818967623
148,0.00863239648002725
149,0.006765250502111342
150,0.006071284752174861
151,0.006880120975385376
152,0.007112863461042069
153,0.008755898132328004
154,0.008511674002847936
155,0.008618141648370325
156,0.00850697857246172
157,0.007173341461147396
158,0.007739869008431346
159,0.00791006114529824
160,0.007680785816560192
161,0.0073624198217524025
162,0.007473843437426176
163,0.007307630653675449
164,0.00659923013418798
165,0.0077306607184587685
166,0.005528610278864425
167,0.006928352617505586
168,0.007616218052430491
169,0.007150880857302168
170,0.006262934189152536
171,0.008159935981091064
172,0.007397211633729167
173,0.007760632881427292
174,0.005759834447643302
175,0.006837466116561361
176,0.007147590898741314
177,0.010997166079850195
178,0.007129672526544064
179,0.005476151569570741
180,0.006811765614147802
181,0.005800701244027248
182,0.00656288347085031
183,0.006603443393412638
184,0.007185605777142591
185,0.01681846953578855
186,0.00824672359300508
187,0.006739869280242674
188,0.008339717619935738
189,0.006210281648653702
190,0.005815199291007032
191,0.004771759803902991
192,0.00508783688163847
193,0.006461032193063267
194,0.006926145123909358
195,0.005863140698731206
196,0.005774967559750252
197,0.006497711324902123
198,0.006520520129282245
199,0.007433138243449304
200,0.0071356939318714995
201,0.0076262619856250794
202,0.006609350181533555
203,0.008269607441081529
204,0.007347760872271365
205,0.005865954410846495
206,0.006665976428160641
207,0.008643115562828405
208,0.006408230830616805
209,0.007310566318211897
210,0.007082994717918917
211,0.006548961928977628
212,0.006209690698669422
213,0.005652983338295234
214,0.009651455218452036
215,0.009629337055132938
216,0.008039701202066036
217,0.0050434376020472875
218,0.007484954794069605
219,0.006097530585088053
220,0.005919026549972776
221,0.007424582262636244
222,0.006487570691707208
223,0.00678849549174512
224,0.00632517842083452
225,0.007021410902968699
226,0.007047658220943425
227,0.005253931084221754
228,0.005473382264475122
229,0.006758579537573099
230,0.008389149052137454
231,0.03286341136920316
232,0.008724146463338679
233,0.0064098127680187016
234,0.006661008037745544
235,0.005701406999130858
236,0.007818010663458873
237,0.007622155042241088
238,0.007983977896344988
239,0.014310372412623602
240,0.013168026263714648
241,0.007678848133339021
242,0.006662202089305754
243,0.007035038808765341
244,0.007306894251622003
245,0.006384081411196264
246,0.007517110293361581
247,0.007175797807449953
248,0.008340227904315467
249,0.007153955278470966
250,0.005867278674493104
251,0.0074582562699562404
252,0.006987034345958893
253,0.0046830734899042355
254,0.0064766083420757835
255,0.008453490690366838
256,0.012052912327970346
257,0.008130376331539345
258,0.007279298884337285
259,0.006845332206903681
260,0.0070530869984878715
261,0.005853389721590917
262,0.008572305919358756
263,0.005721714864806246
264,0.006943469433170964
265,0.007733599643221085
266,0.006974076756590554
267,0.009984280211477016
268,0.007804965256369466
269,0.008121211655228125
270,0.033838556892337286
271,0.008598525073949792
272,0.009813681100263339
273,0.011440098544895244
274,0.008652600084817342
275,0.0559378003068467
276,0.015772914068654057
277,0.009515823238300705
278,0.008844236876058746
279,0.016871353943840445
280,0.010481099502958275
281,0.007697611924938668
282,0.010256332548695932
283,0.00960968849376084
284,0.008097935232625288
285,0.008436192821077817
286,0.010360458061658145
287,0.009423639748924488
288,0.00965201962149134
289,0.008041273496706242
290,0.008394002385625635
291,0.007804034903287797
292,0.007665242780176395
293,0.011356945886675537
294,0.008743234650904711
295,0.007509461378076929
296,0.00885956664971486
297,0.011018007539122895
298,0.01765388147064889
299,0.018635583761027755
300,0.008607605663887167
301,0.009139675176768546
302,0.00853337008073102
303,0.008434137602312165
304,0.0102053840015221
305,0.007285009338388767
306,0.01346939403393907
307,0.011312776614402243
308,0.009768540545898817
309,0.009145791585644152
310,0.009211287084527004
311,0.008931389453416256
312,0.015484529843518866
313,0.009969202760380666
314,0.009944699724354104
315,0.008189511534733403
316,0.009607905117512708
317,0.009400009847686706
318,0.011547284645835177
319,0.008420163153038803
320,0.007205598116291742
321,0.009886709896202014
322,0.008646669445754021
323,0.009366284553125506
324,0.008616811405028684
325,0.008519356718762295
326,0.009718676365116467
327,0.009661988905669274
328,0.009233289052462361
329,0.008673271026758312
330,0.00914351413486017
331,0.007691217005666542
332,0.00835104670478193
333,0.008602059641716677
334,0.020739066170886413
335,0.008949050702824656
336,0.008872850211658716
337,0.008320386735895026
338,0.009487792214041469
339,0.007752271819006824
340,0.007380339423942078
341,0.008455561073384825
342,0.007496422001775367
343,0.00813515288857745
344,0.00857262637628599
345,0.008995938351495739
346,0.008771550682976836
347,0.008109625555283839
348,0.007715470165134972
349,0.007240340590261618
350,0.005855634298424294
351,0.008469215068567848
352,0.008128692882043004
353,0.010107747562875136
354,0.0071233708630518274
355,0.00849541264773906
356,0.009264415390912453
357,0.0070167936147263925
358,0.008748668387717418
359,0.008769565592399305
360,0.006924990611746407
361,0.007515151776254624
362,0.006765044932142213
363,0.006937541849094307
364,0.0057830222941601525
365,0.00810839468718309
366,0.00813760789083819
367,0.008114094649957701
368,0.0098085130207821
369,0.005666468978282423
370,0.006328867527440571
371,0.006977519638610819
372,0.006508739329528855
373,0.008157009667918734
374,0.00867748741689461
375,0.0076252177294151985
376,0.006719372633816986
377,0.008056431080877505
378,0.011314693972250076
379,0.006925673002440671
380,0.021837579410215937
381,0.01625559225323385
382,0.008677161407267184
383,0.006814104322600282
384,0.009436212861164703
385,0.006022446117593546
386,0.007507975197277824
387,0.0082238240945051
388,0.00651152942794565
389,0.009298472122256464
390,0.009353147106987997
391,0.007600562130171831
392,0.007034505256119043
393,0.00985117580636904
394,0.008390627026317812
395,0.007780474306859158
396,0.00929320936183239
397,0.006711042401732373
398,0.007744249726675269
399,0.007127879890528139
400,0.008884303513134812
401,0.008871122801839512
402,0.009213648209195487
403,0.0061018244618103795
404,0.0073359553501141025
405,0.008344428908797568
406,0.008036477655614997
407,0.008503373846464858
408,0.006722358568745302
409,0.011832944365025718
410,0.006460071567228574
411,0.006629131138800279
412,0.006385851051657742
413,0.005904433870895001
414,0.00649002291472793
415,0.007223309662066891
416,0.006511915620005573
417,0.006044410828275837
418,0.01041719395641503
419,0.009750328479975888
420,0.009060631069887566
421,0.006207346541257251
422,0.005805052271655198
423,0.008312853838007103
424,0.009192123102622393
425,0.007350407959940749
426,0.006239665112335018
427,0.00850287327967183
428,0.009713126898252841
429,0.012788247333231676
430,0.00820477625808558
431,0.007736610169168009
432,0.008675970608771528
433,0.008087771543942412
434,0.01586208027063552
435,0.007317241776787397
436,0.009995791775680092
437,0.010400547851094092
438,0.009043250373297897
439,0.007582214506909188
440,0.008401077882685156
441,0.01280585137251855
442,0.007754472920269583
443,0.03076526470359967
444,0.017383478384043576
445,0.008329370672779331
446,0.006969095533263131
447,0.007256866429992281
448,0.008158340185894722
449,0.006984436092436274
450,0.006458713082692287
